campaign_id,customer_id,campaign_name,campaign_date,channel,response,conversion,campaign_cost,attributed_revenue
CAMP_Threat_Intelligence_Demo_5733,CUST_0114,Threat_Intelligence_Demo,2022-04-11,LinkedIn,Clicked,False,500,0
CAMP_Upsell_Enterprise_Features_7508,CUST_0115,Upsell_Enterprise_Features,2022-11-28,Webinar,No Response,False,93,0
CAMP_Email_Security_Webinar_Series_9864,CUST_0117,Email_Security_Webinar_Series,2023-01-08,Webinar,Registered,False,203,0
CAMP_Upsell_Enterprise_Features_4151,CUST_0117,Upsell_Enterprise_Features,2022-02-13,Phone,No Response,False,118,0
CAMP_Upsell_Enterprise_Features_2873,CUST_0118,Upsell_Enterprise_Features,2022-04-03,Direct Mail,No Response,False,273,0
CAMP_Q3_2024_Compliance_Focus_1316,CUST_0118,Q3_2024_Compliance_Focus,2022-09-17,Email,Registered,False,69,0
CAMP_Q3_2024_Compliance_Focus_5994,CUST_0119,Q3_2024_Compliance_Focus,2022-06-26,Direct Mail,No Response,False,181,0
CAMP_Upsell_Enterprise_Features_1548,CUST_0120,Upsell_Enterprise_Features,2024-07-10,Phone,Opened,True,132,2017
CAMP_New_Customer_Onboarding_2251,CUST_0120,New_Customer_Onboarding,2024-03-27,Direct Mail,Opened,True,236,0
CAMP_New_Customer_Onboarding_8792,CUST_0121,New_Customer_Onboarding,2023-07-18,Phone,Opened,True,61,0
CAMP_Threat_Intelligence_Demo_9444,CUST_0121,Threat_Intelligence_Demo,2022-01-28,Email,Opened,False,233,0
CAMP_Q3_2024_Compliance_Focus_6499,CUST_0121,Q3_2024_Compliance_Focus,2024-02-19,Webinar,Opened,False,352,0
CAMP_Email_Security_Webinar_Series_5230,CUST_0122,Email_Security_Webinar_Series,2024-05-05,LinkedIn,Clicked,False,264,0
CAMP_Q3_2024_Compliance_Focus_1502,CUST_0122,Q3_2024_Compliance_Focus,2023-10-07,Email,No Response,False,209,0
CAMP_Q2_2024_Feature_Launch_1152,CUST_0122,Q2_2024_Feature_Launch,2023-06-19,LinkedIn,Clicked,False,182,0
CAMP_Renewal_Campaign_2456,CUST_0122,Renewal_Campaign,2024-06-29,Direct Mail,No Response,False,233,0
CAMP_New_Customer_Onboarding_6298,CUST_0122,New_Customer_Onboarding,2022-04-10,Phone,Opened,False,500,0
CAMP_Renewal_Campaign_5368,CUST_0123,Renewal_Campaign,2024-03-17,Email,Registered,False,404,0
CAMP_Renewal_Campaign_4698,CUST_0124,Renewal_Campaign,2023-03-09,LinkedIn,Clicked,True,309,1646
CAMP_New_Customer_Onboarding_5300,CUST_0124,New_Customer_Onboarding,2022-11-11,Webinar,Opened,False,485,0
CAMP_Q3_2024_Compliance_Focus_8769,CUST_0124,Q3_2024_Compliance_Focus,2022-10-18,Phone,Clicked,True,468,0
CAMP_Upsell_Enterprise_Features_3728,CUST_0125,Upsell_Enterprise_Features,2022-03-15,LinkedIn,Clicked,False,298,0
CAMP_Archive_Upgrade_Campaign_9857,CUST_0125,Archive_Upgrade_Campaign,2023-07-04,Webinar,No Response,True,285,0
CAMP_Q1_2024_Security_Awareness_4955,CUST_0125,Q1_2024_Security_Awareness,2024-02-16,Direct Mail,Clicked,False,122,0
CAMP_Q1_2024_Security_Awareness_9559,CUST_0127,Q1_2024_Security_Awareness,2023-06-12,LinkedIn,Clicked,True,66,0
CAMP_Email_Security_Webinar_Series_2434,CUST_0128,Email_Security_Webinar_Series,2022-01-06,Webinar,Clicked,False,135,0
CAMP_Renewal_Campaign_9021,CUST_0129,Renewal_Campaign,2022-08-22,Webinar,Registered,False,164,0
CAMP_Q1_2024_Security_Awareness_4643,CUST_0129,Q1_2024_Security_Awareness,2024-07-11,Direct Mail,Clicked,False,441,0
CAMP_Upsell_Enterprise_Features_2492,CUST_0129,Upsell_Enterprise_Features,2023-01-24,Direct Mail,Opened,True,355,0
CAMP_New_Customer_Onboarding_5540,CUST_0129,New_Customer_Onboarding,2024-06-22,Email,No Response,True,472,0
CAMP_Q3_2024_Compliance_Focus_3865,CUST_0130,Q3_2024_Compliance_Focus,2022-02-19,Phone,No Response,False,354,0
CAMP_Archive_Upgrade_Campaign_7762,CUST_0130,Archive_Upgrade_Campaign,2022-03-22,Email,Opened,False,317,0
CAMP_Q1_2024_Security_Awareness_4245,CUST_0131,Q1_2024_Security_Awareness,2022-12-19,LinkedIn,Opened,False,420,0
CAMP_Renewal_Campaign_3856,CUST_0132,Renewal_Campaign,2022-06-02,Webinar,Opened,False,121,0
CAMP_Q1_2024_Security_Awareness_8647,CUST_0133,Q1_2024_Security_Awareness,2022-03-27,Direct Mail,Opened,False,460,0
CAMP_Email_Security_Webinar_Series_3199,CUST_0133,Email_Security_Webinar_Series,2022-03-29,Phone,Registered,True,485,0
CAMP_Q3_2024_Compliance_Focus_2405,CUST_0134,Q3_2024_Compliance_Focus,2023-12-17,Webinar,No Response,False,90,0
CAMP_Q1_2024_Security_Awareness_1634,CUST_0134,Q1_2024_Security_Awareness,2023-04-23,Email,Registered,False,350,0
CAMP_New_Customer_Onboarding_1859,CUST_0135,New_Customer_Onboarding,2023-06-07,Email,Opened,False,483,3111
CAMP_Upsell_Enterprise_Features_4370,CUST_0136,Upsell_Enterprise_Features,2023-04-26,Direct Mail,No Response,True,389,2582
CAMP_Email_Security_Webinar_Series_4173,CUST_0136,Email_Security_Webinar_Series,2022-06-18,LinkedIn,Opened,False,360,4033
CAMP_Threat_Intelligence_Demo_1072,CUST_0137,Threat_Intelligence_Demo,2022-08-24,Webinar,Clicked,False,493,0
CAMP_New_Customer_Onboarding_8277,CUST_0137,New_Customer_Onboarding,2022-12-02,Email,Opened,False,466,0
CAMP_Upsell_Enterprise_Features_7627,CUST_0137,Upsell_Enterprise_Features,2022-02-03,LinkedIn,Opened,False,478,0
CAMP_Q1_2024_Security_Awareness_3345,CUST_0137,Q1_2024_Security_Awareness,2022-06-21,Webinar,Opened,False,223,0
CAMP_Email_Security_Webinar_Series_3531,CUST_0137,Email_Security_Webinar_Series,2024-02-03,Direct Mail,Registered,False,197,0
CAMP_Email_Security_Webinar_Series_7362,CUST_0138,Email_Security_Webinar_Series,2023-12-11,Webinar,No Response,False,89,3027
CAMP_Archive_Upgrade_Campaign_2394,CUST_0139,Archive_Upgrade_Campaign,2023-04-29,Phone,Opened,False,381,0
CAMP_New_Customer_Onboarding_8363,CUST_0139,New_Customer_Onboarding,2022-04-17,Phone,Clicked,False,168,2725
CAMP_Q1_2024_Security_Awareness_7867,CUST_0139,Q1_2024_Security_Awareness,2024-04-10,Direct Mail,Clicked,True,141,0
CAMP_Q2_2024_Feature_Launch_9969,CUST_0140,Q2_2024_Feature_Launch,2023-11-01,Email,No Response,False,186,0
CAMP_Threat_Intelligence_Demo_1988,CUST_0141,Threat_Intelligence_Demo,2023-08-17,Direct Mail,Opened,False,254,0
CAMP_Threat_Intelligence_Demo_1743,CUST_0142,Threat_Intelligence_Demo,2023-01-16,Direct Mail,Opened,False,173,0
CAMP_Q2_2024_Feature_Launch_3705,CUST_0142,Q2_2024_Feature_Launch,2023-12-23,Direct Mail,Opened,False,379,0
CAMP_Q3_2024_Compliance_Focus_2067,CUST_0142,Q3_2024_Compliance_Focus,2024-05-27,Direct Mail,Clicked,False,319,0
CAMP_Q3_2024_Compliance_Focus_8962,CUST_0143,Q3_2024_Compliance_Focus,2023-09-18,Webinar,Clicked,False,484,0
CAMP_Threat_Intelligence_Demo_9651,CUST_0144,Threat_Intelligence_Demo,2022-12-24,Webinar,Clicked,True,130,0
CAMP_Archive_Upgrade_Campaign_9721,CUST_0145,Archive_Upgrade_Campaign,2022-09-25,Direct Mail,Registered,False,79,0
CAMP_Email_Security_Webinar_Series_3320,CUST_0146,Email_Security_Webinar_Series,2022-12-04,Direct Mail,No Response,False,259,0
CAMP_Archive_Upgrade_Campaign_4436,CUST_0146,Archive_Upgrade_Campaign,2023-01-20,Direct Mail,Opened,False,305,0
CAMP_Upsell_Enterprise_Features_7433,CUST_0147,Upsell_Enterprise_Features,2023-10-27,Phone,Opened,False,323,0
CAMP_New_Customer_Onboarding_2731,CUST_0148,New_Customer_Onboarding,2023-12-03,LinkedIn,No Response,False,103,0
CAMP_Upsell_Enterprise_Features_1194,CUST_0148,Upsell_Enterprise_Features,2022-10-15,LinkedIn,Clicked,False,445,0
CAMP_New_Customer_Onboarding_3845,CUST_0149,New_Customer_Onboarding,2024-01-06,Webinar,Clicked,False,304,1308
CAMP_Renewal_Campaign_3743,CUST_0149,Renewal_Campaign,2022-11-30,LinkedIn,Registered,False,286,0
CAMP_Upsell_Enterprise_Features_9669,CUST_0149,Upsell_Enterprise_Features,2023-11-03,Email,Clicked,False,86,0
CAMP_Archive_Upgrade_Campaign_8301,CUST_0150,Archive_Upgrade_Campaign,2024-01-03,Direct Mail,No Response,False,407,0
CAMP_Q2_2024_Feature_Launch_2691,CUST_0151,Q2_2024_Feature_Launch,2022-03-01,Phone,Clicked,False,62,0
CAMP_Upsell_Enterprise_Features_3346,CUST_0152,Upsell_Enterprise_Features,2022-04-04,Direct Mail,No Response,False,52,0
CAMP_Email_Security_Webinar_Series_9717,CUST_0152,Email_Security_Webinar_Series,2023-09-17,Phone,No Response,False,76,0
CAMP_Archive_Upgrade_Campaign_8126,CUST_0152,Archive_Upgrade_Campaign,2022-12-22,Email,Opened,False,114,0
CAMP_Renewal_Campaign_1743,CUST_0153,Renewal_Campaign,2022-03-25,Webinar,Clicked,False,342,0
CAMP_Threat_Intelligence_Demo_6567,CUST_0154,Threat_Intelligence_Demo,2022-10-08,Email,Registered,False,250,745
CAMP_Email_Security_Webinar_Series_6807,CUST_0154,Email_Security_Webinar_Series,2023-07-29,Email,Opened,True,141,0
CAMP_Upsell_Enterprise_Features_4743,CUST_0155,Upsell_Enterprise_Features,2024-03-08,Email,No Response,False,164,0
CAMP_New_Customer_Onboarding_5980,CUST_0155,New_Customer_Onboarding,2023-10-15,Email,Registered,False,463,0
CAMP_Q3_2024_Compliance_Focus_6990,CUST_0155,Q3_2024_Compliance_Focus,2023-08-29,Phone,Clicked,False,447,0
CAMP_Archive_Upgrade_Campaign_2463,CUST_0156,Archive_Upgrade_Campaign,2023-11-25,Direct Mail,Opened,True,85,0
CAMP_Q2_2024_Feature_Launch_2896,CUST_0156,Q2_2024_Feature_Launch,2024-07-04,Email,No Response,False,371,0
CAMP_Email_Security_Webinar_Series_5267,CUST_0157,Email_Security_Webinar_Series,2023-03-27,Email,No Response,True,286,0
CAMP_Q1_2024_Security_Awareness_4771,CUST_0157,Q1_2024_Security_Awareness,2024-05-26,Direct Mail,Opened,False,410,0
CAMP_Q3_2024_Compliance_Focus_1799,CUST_0157,Q3_2024_Compliance_Focus,2022-02-19,Phone,Opened,False,310,0
CAMP_Renewal_Campaign_3959,CUST_0157,Renewal_Campaign,2024-06-29,Webinar,No Response,False,496,0
CAMP_Archive_Upgrade_Campaign_3324,CUST_0157,Archive_Upgrade_Campaign,2024-01-26,Email,Clicked,False,294,0
CAMP_New_Customer_Onboarding_7704,CUST_0157,New_Customer_Onboarding,2024-06-27,LinkedIn,No Response,True,66,0
CAMP_New_Customer_Onboarding_4922,CUST_0158,New_Customer_Onboarding,2023-02-24,LinkedIn,Registered,False,209,0
CAMP_Q3_2024_Compliance_Focus_7981,CUST_0159,Q3_2024_Compliance_Focus,2024-07-10,Webinar,Clicked,False,417,0
CAMP_Email_Security_Webinar_Series_9334,CUST_0159,Email_Security_Webinar_Series,2024-04-20,LinkedIn,Clicked,False,213,3261
CAMP_Upsell_Enterprise_Features_8413,CUST_0160,Upsell_Enterprise_Features,2022-11-06,Webinar,No Response,False,314,0
CAMP_New_Customer_Onboarding_2549,CUST_0161,New_Customer_Onboarding,2024-06-06,Direct Mail,Registered,False,218,0
CAMP_Upsell_Enterprise_Features_6257,CUST_0161,Upsell_Enterprise_Features,2023-05-20,Direct Mail,Clicked,False,455,0
CAMP_Upsell_Enterprise_Features_4272,CUST_0162,Upsell_Enterprise_Features,2023-01-04,LinkedIn,No Response,False,375,0
CAMP_Archive_Upgrade_Campaign_3333,CUST_0162,Archive_Upgrade_Campaign,2023-08-03,Direct Mail,Opened,False,99,0
CAMP_Archive_Upgrade_Campaign_7581,CUST_0163,Archive_Upgrade_Campaign,2023-08-30,Email,Opened,False,374,0
CAMP_Email_Security_Webinar_Series_3621,CUST_0163,Email_Security_Webinar_Series,2024-03-06,LinkedIn,Opened,False,232,3811
CAMP_Threat_Intelligence_Demo_7963,CUST_0163,Threat_Intelligence_Demo,2022-06-06,Webinar,Clicked,False,240,0
CAMP_Q2_2024_Feature_Launch_3421,CUST_0163,Q2_2024_Feature_Launch,2023-02-24,LinkedIn,Opened,False,478,0
CAMP_Upsell_Enterprise_Features_5329,CUST_0164,Upsell_Enterprise_Features,2024-03-13,Webinar,No Response,False,218,0
CAMP_Archive_Upgrade_Campaign_7767,CUST_0164,Archive_Upgrade_Campaign,2023-03-18,Phone,Opened,False,95,0
CAMP_Q2_2024_Feature_Launch_6455,CUST_0166,Q2_2024_Feature_Launch,2022-01-21,Email,Clicked,False,410,0
CAMP_Q3_2024_Compliance_Focus_1278,CUST_0166,Q3_2024_Compliance_Focus,2023-05-04,Direct Mail,Opened,False,400,0
CAMP_Upsell_Enterprise_Features_7492,CUST_0166,Upsell_Enterprise_Features,2022-11-19,LinkedIn,Opened,False,84,0
CAMP_Threat_Intelligence_Demo_6797,CUST_0166,Threat_Intelligence_Demo,2022-11-12,LinkedIn,Opened,False,410,0
CAMP_New_Customer_Onboarding_6692,CUST_0167,New_Customer_Onboarding,2024-05-09,Phone,Clicked,False,397,4946
CAMP_Email_Security_Webinar_Series_6685,CUST_0167,Email_Security_Webinar_Series,2023-01-04,Direct Mail,Clicked,False,428,0
CAMP_Threat_Intelligence_Demo_8746,CUST_0167,Threat_Intelligence_Demo,2022-07-29,Phone,Clicked,True,255,0
CAMP_Email_Security_Webinar_Series_6107,CUST_0168,Email_Security_Webinar_Series,2023-01-13,Webinar,Opened,True,209,0
CAMP_Q2_2024_Feature_Launch_8442,CUST_0168,Q2_2024_Feature_Launch,2022-12-16,Phone,Clicked,False,388,0
CAMP_Q3_2024_Compliance_Focus_1432,CUST_0168,Q3_2024_Compliance_Focus,2023-01-25,Email,No Response,False,242,0
CAMP_Q1_2024_Security_Awareness_7195,CUST_0169,Q1_2024_Security_Awareness,2022-10-15,LinkedIn,Clicked,False,495,0
CAMP_Email_Security_Webinar_Series_6053,CUST_0169,Email_Security_Webinar_Series,2022-06-28,Direct Mail,Opened,False,214,0
CAMP_Q2_2024_Feature_Launch_3839,CUST_0169,Q2_2024_Feature_Launch,2024-04-04,Direct Mail,Opened,False,432,0
CAMP_Archive_Upgrade_Campaign_4676,CUST_0169,Archive_Upgrade_Campaign,2023-05-31,Email,Opened,False,325,0
CAMP_Threat_Intelligence_Demo_6005,CUST_0170,Threat_Intelligence_Demo,2022-02-11,Phone,Registered,False,413,0
CAMP_Archive_Upgrade_Campaign_6121,CUST_0171,Archive_Upgrade_Campaign,2022-09-20,Phone,Opened,False,211,0
CAMP_Q2_2024_Feature_Launch_4597,CUST_0171,Q2_2024_Feature_Launch,2023-07-12,Email,Opened,True,296,0
CAMP_Q3_2024_Compliance_Focus_1049,CUST_0171,Q3_2024_Compliance_Focus,2024-04-07,Direct Mail,No Response,False,480,0
CAMP_Upsell_Enterprise_Features_2392,CUST_0172,Upsell_Enterprise_Features,2022-03-26,LinkedIn,Opened,False,194,0
CAMP_Email_Security_Webinar_Series_4720,CUST_0172,Email_Security_Webinar_Series,2022-03-31,LinkedIn,Opened,True,370,0
CAMP_Q1_2024_Security_Awareness_3940,CUST_0173,Q1_2024_Security_Awareness,2022-10-18,Direct Mail,Opened,True,257,4306
CAMP_Upsell_Enterprise_Features_3064,CUST_0174,Upsell_Enterprise_Features,2022-08-05,Webinar,Clicked,False,169,0
CAMP_Renewal_Campaign_4618,CUST_0174,Renewal_Campaign,2022-12-15,Phone,Clicked,False,137,0
CAMP_Q2_2024_Feature_Launch_3142,CUST_0175,Q2_2024_Feature_Launch,2022-05-07,Phone,Registered,False,105,4360
CAMP_New_Customer_Onboarding_6030,CUST_0175,New_Customer_Onboarding,2022-10-12,LinkedIn,Clicked,True,127,0
CAMP_Email_Security_Webinar_Series_3616,CUST_0175,Email_Security_Webinar_Series,2022-11-25,Direct Mail,Opened,False,199,0
CAMP_Archive_Upgrade_Campaign_4891,CUST_0176,Archive_Upgrade_Campaign,2023-10-13,Direct Mail,Clicked,False,89,1619
CAMP_Q3_2024_Compliance_Focus_9997,CUST_0177,Q3_2024_Compliance_Focus,2024-05-09,Phone,No Response,False,486,0
CAMP_New_Customer_Onboarding_2924,CUST_0177,New_Customer_Onboarding,2023-10-16,Email,Opened,True,178,0
CAMP_Email_Security_Webinar_Series_2881,CUST_0177,Email_Security_Webinar_Series,2023-03-26,Email,Opened,False,430,0
CAMP_Q1_2024_Security_Awareness_7482,CUST_0178,Q1_2024_Security_Awareness,2023-09-09,Email,Registered,False,407,0
CAMP_New_Customer_Onboarding_1884,CUST_0178,New_Customer_Onboarding,2024-07-10,Phone,Opened,False,368,0
CAMP_Q2_2024_Feature_Launch_2034,CUST_0178,Q2_2024_Feature_Launch,2022-01-03,Webinar,No Response,False,397,2734
CAMP_Email_Security_Webinar_Series_2776,CUST_0178,Email_Security_Webinar_Series,2023-12-15,Phone,Registered,False,360,0
CAMP_Q2_2024_Feature_Launch_8130,CUST_0180,Q2_2024_Feature_Launch,2023-08-29,Phone,Opened,False,194,0
CAMP_Archive_Upgrade_Campaign_9507,CUST_0180,Archive_Upgrade_Campaign,2023-05-30,Phone,Registered,False,97,0
CAMP_Archive_Upgrade_Campaign_8042,CUST_0181,Archive_Upgrade_Campaign,2022-02-03,Direct Mail,Clicked,False,483,0
CAMP_Threat_Intelligence_Demo_6660,CUST_0181,Threat_Intelligence_Demo,2023-06-06,Webinar,Clicked,False,467,0
CAMP_Archive_Upgrade_Campaign_7998,CUST_0182,Archive_Upgrade_Campaign,2024-01-01,Email,Registered,False,69,3056
CAMP_Q2_2024_Feature_Launch_2607,CUST_0183,Q2_2024_Feature_Launch,2023-04-01,Webinar,Opened,False,82,0
CAMP_Email_Security_Webinar_Series_5060,CUST_0183,Email_Security_Webinar_Series,2022-11-19,Phone,Registered,False,390,0
CAMP_Upsell_Enterprise_Features_8684,CUST_0183,Upsell_Enterprise_Features,2023-02-02,Direct Mail,No Response,False,292,0
CAMP_Upsell_Enterprise_Features_7785,CUST_0184,Upsell_Enterprise_Features,2024-07-31,Email,Opened,True,114,3243
CAMP_Email_Security_Webinar_Series_8789,CUST_0185,Email_Security_Webinar_Series,2022-04-28,Phone,No Response,False,453,0
CAMP_Upsell_Enterprise_Features_5866,CUST_0187,Upsell_Enterprise_Features,2022-03-19,Direct Mail,Opened,False,110,0
CAMP_Q1_2024_Security_Awareness_3807,CUST_0188,Q1_2024_Security_Awareness,2024-01-27,LinkedIn,Registered,False,313,0
CAMP_Archive_Upgrade_Campaign_5683,CUST_0189,Archive_Upgrade_Campaign,2022-10-27,Direct Mail,Clicked,False,472,0
CAMP_Upsell_Enterprise_Features_9645,CUST_0189,Upsell_Enterprise_Features,2023-04-05,Webinar,Clicked,False,494,0
CAMP_Email_Security_Webinar_Series_5118,CUST_0190,Email_Security_Webinar_Series,2024-03-26,Webinar,Opened,False,256,2190
CAMP_Threat_Intelligence_Demo_1836,CUST_0190,Threat_Intelligence_Demo,2024-02-29,Email,Opened,True,354,1683
CAMP_Upsell_Enterprise_Features_2373,CUST_0191,Upsell_Enterprise_Features,2023-09-25,Direct Mail,Clicked,False,143,0
CAMP_Renewal_Campaign_2001,CUST_0191,Renewal_Campaign,2022-07-15,Phone,Registered,True,164,0
CAMP_Archive_Upgrade_Campaign_2722,CUST_0192,Archive_Upgrade_Campaign,2023-03-13,Email,Opened,False,433,0
CAMP_Email_Security_Webinar_Series_6725,CUST_0192,Email_Security_Webinar_Series,2023-07-08,Direct Mail,Opened,False,222,0
CAMP_Renewal_Campaign_1844,CUST_0193,Renewal_Campaign,2022-12-06,Email,Opened,False,353,3610
CAMP_Renewal_Campaign_8856,CUST_0194,Renewal_Campaign,2023-01-12,Phone,Opened,False,438,0
CAMP_Threat_Intelligence_Demo_1201,CUST_0195,Threat_Intelligence_Demo,2022-09-26,Webinar,Opened,False,352,0
CAMP_New_Customer_Onboarding_5020,CUST_0195,New_Customer_Onboarding,2023-06-23,LinkedIn,Opened,False,361,0
CAMP_Renewal_Campaign_2706,CUST_0195,Renewal_Campaign,2024-07-10,Webinar,Clicked,True,489,583
CAMP_Q2_2024_Feature_Launch_3819,CUST_0195,Q2_2024_Feature_Launch,2022-12-23,Phone,Opened,True,421,3417
CAMP_Q3_2024_Compliance_Focus_9834,CUST_0196,Q3_2024_Compliance_Focus,2022-04-08,Email,Registered,False,217,0
CAMP_Upsell_Enterprise_Features_7962,CUST_0196,Upsell_Enterprise_Features,2023-12-29,Email,Registered,False,74,0
CAMP_Email_Security_Webinar_Series_6912,CUST_0196,Email_Security_Webinar_Series,2024-03-08,Email,Clicked,True,278,0
CAMP_Threat_Intelligence_Demo_3788,CUST_0196,Threat_Intelligence_Demo,2024-06-12,Email,Clicked,False,465,0
CAMP_Q2_2024_Feature_Launch_3585,CUST_0196,Q2_2024_Feature_Launch,2023-12-21,Phone,No Response,False,50,0
CAMP_Q1_2024_Security_Awareness_6599,CUST_0197,Q1_2024_Security_Awareness,2022-08-09,LinkedIn,Opened,True,423,0
CAMP_Archive_Upgrade_Campaign_8015,CUST_0197,Archive_Upgrade_Campaign,2024-06-09,Direct Mail,Clicked,False,486,0
CAMP_New_Customer_Onboarding_5540,CUST_0197,New_Customer_Onboarding,2022-10-20,Email,Opened,False,338,0
CAMP_Q3_2024_Compliance_Focus_6812,CUST_0198,Q3_2024_Compliance_Focus,2023-03-30,LinkedIn,Opened,True,476,0
CAMP_Archive_Upgrade_Campaign_2500,CUST_0198,Archive_Upgrade_Campaign,2022-08-31,Phone,Registered,True,500,0
CAMP_Upsell_Enterprise_Features_5978,CUST_0198,Upsell_Enterprise_Features,2023-01-18,Email,Opened,False,284,0
CAMP_Archive_Upgrade_Campaign_4117,CUST_0200,Archive_Upgrade_Campaign,2023-12-13,Phone,No Response,False,477,0
CAMP_Archive_Upgrade_Campaign_7267,CUST_0201,Archive_Upgrade_Campaign,2023-02-24,Phone,Clicked,False,302,0
CAMP_Email_Security_Webinar_Series_4544,CUST_0201,Email_Security_Webinar_Series,2022-04-23,Phone,Opened,False,442,0
CAMP_Q2_2024_Feature_Launch_6522,CUST_0201,Q2_2024_Feature_Launch,2023-09-27,Direct Mail,Opened,False,214,0
CAMP_Upsell_Enterprise_Features_5899,CUST_0202,Upsell_Enterprise_Features,2023-12-14,Webinar,Clicked,True,347,0
CAMP_Email_Security_Webinar_Series_5777,CUST_0203,Email_Security_Webinar_Series,2022-01-27,Webinar,Opened,False,168,757
CAMP_Q3_2024_Compliance_Focus_6826,CUST_0204,Q3_2024_Compliance_Focus,2022-04-22,Direct Mail,No Response,True,292,0
CAMP_Q3_2024_Compliance_Focus_6329,CUST_0205,Q3_2024_Compliance_Focus,2022-08-03,Phone,Clicked,False,89,0
CAMP_Threat_Intelligence_Demo_5491,CUST_0206,Threat_Intelligence_Demo,2024-07-26,LinkedIn,Registered,False,66,0
CAMP_Q3_2024_Compliance_Focus_7438,CUST_0206,Q3_2024_Compliance_Focus,2022-03-14,LinkedIn,Registered,False,389,0
CAMP_New_Customer_Onboarding_6935,CUST_0207,New_Customer_Onboarding,2024-07-01,LinkedIn,No Response,False,314,0
CAMP_Threat_Intelligence_Demo_3460,CUST_0207,Threat_Intelligence_Demo,2023-01-09,Direct Mail,Clicked,True,189,0
CAMP_Q2_2024_Feature_Launch_8774,CUST_0207,Q2_2024_Feature_Launch,2023-11-26,Webinar,Registered,True,394,4844
CAMP_Q3_2024_Compliance_Focus_9959,CUST_0207,Q3_2024_Compliance_Focus,2023-04-08,Webinar,Opened,False,329,3235
CAMP_New_Customer_Onboarding_3905,CUST_0208,New_Customer_Onboarding,2022-05-15,LinkedIn,Registered,False,191,1506
CAMP_Upsell_Enterprise_Features_7501,CUST_0208,Upsell_Enterprise_Features,2022-02-12,Webinar,No Response,False,213,0
CAMP_Renewal_Campaign_3499,CUST_0209,Renewal_Campaign,2024-06-11,Email,Opened,False,94,0
CAMP_Q1_2024_Security_Awareness_9986,CUST_0210,Q1_2024_Security_Awareness,2022-12-30,LinkedIn,Clicked,False,63,0
CAMP_Q3_2024_Compliance_Focus_7094,CUST_0211,Q3_2024_Compliance_Focus,2022-07-27,Phone,No Response,False,363,0
CAMP_Q2_2024_Feature_Launch_2338,CUST_0211,Q2_2024_Feature_Launch,2024-06-18,Direct Mail,Opened,False,272,714
CAMP_Upsell_Enterprise_Features_9793,CUST_0211,Upsell_Enterprise_Features,2024-07-11,Phone,Clicked,False,218,0
CAMP_Renewal_Campaign_7749,CUST_0212,Renewal_Campaign,2023-06-04,Webinar,Opened,False,66,3840
CAMP_Email_Security_Webinar_Series_4290,CUST_0212,Email_Security_Webinar_Series,2022-02-19,Email,Clicked,False,203,0
CAMP_Archive_Upgrade_Campaign_2793,CUST_0213,Archive_Upgrade_Campaign,2022-03-30,Email,Opened,False,54,0
CAMP_Q2_2024_Feature_Launch_4388,CUST_0213,Q2_2024_Feature_Launch,2023-07-21,Phone,Opened,False,432,0
CAMP_New_Customer_Onboarding_3932,CUST_0214,New_Customer_Onboarding,2022-07-19,LinkedIn,Clicked,True,384,0
CAMP_Q2_2024_Feature_Launch_5091,CUST_0214,Q2_2024_Feature_Launch,2024-04-02,Phone,Opened,True,136,437
CAMP_Upsell_Enterprise_Features_4355,CUST_0214,Upsell_Enterprise_Features,2023-12-05,Email,No Response,False,294,0
CAMP_Email_Security_Webinar_Series_7501,CUST_0214,Email_Security_Webinar_Series,2023-12-26,Webinar,Clicked,False,493,0
CAMP_Archive_Upgrade_Campaign_4610,CUST_0215,Archive_Upgrade_Campaign,2023-09-14,Phone,Opened,False,280,0
CAMP_New_Customer_Onboarding_6479,CUST_0215,New_Customer_Onboarding,2022-10-30,Direct Mail,No Response,True,426,0
CAMP_Q2_2024_Feature_Launch_2630,CUST_0216,Q2_2024_Feature_Launch,2023-07-15,Email,No Response,False,262,0
CAMP_Upsell_Enterprise_Features_9449,CUST_0216,Upsell_Enterprise_Features,2024-04-10,Phone,No Response,False,239,0
CAMP_Email_Security_Webinar_Series_4886,CUST_0217,Email_Security_Webinar_Series,2022-04-28,Direct Mail,Clicked,False,497,0
CAMP_Archive_Upgrade_Campaign_7493,CUST_0217,Archive_Upgrade_Campaign,2023-12-16,Phone,Clicked,False,317,0
CAMP_New_Customer_Onboarding_5200,CUST_0218,New_Customer_Onboarding,2024-02-29,Webinar,Registered,False,433,0
CAMP_Threat_Intelligence_Demo_7432,CUST_0219,Threat_Intelligence_Demo,2023-08-26,Webinar,Opened,False,252,0
CAMP_Q3_2024_Compliance_Focus_8539,CUST_0220,Q3_2024_Compliance_Focus,2022-07-27,LinkedIn,Clicked,False,445,0
CAMP_Renewal_Campaign_1494,CUST_0221,Renewal_Campaign,2024-01-12,LinkedIn,No Response,True,88,0
CAMP_Q1_2024_Security_Awareness_5970,CUST_0221,Q1_2024_Security_Awareness,2022-11-06,Webinar,Clicked,False,158,957
CAMP_Q3_2024_Compliance_Focus_9909,CUST_0221,Q3_2024_Compliance_Focus,2024-02-21,Direct Mail,Opened,True,429,0
CAMP_Threat_Intelligence_Demo_1798,CUST_0222,Threat_Intelligence_Demo,2022-08-17,Email,Opened,False,351,0
