customer_id,month,feature,active_users,total_seats,usage_percentage,feature_requests,login_frequency
CUST_0110,2024-01,Threat_Intelligence,34,40,85.7,0,13.5
CUST_0110,2024-01,Archive,15,40,39.7,0,15.7
CUST_0110,2024-01,Continuity,22,40,55.5,2,18.3
CUST_0110,2024-01,API_Access,13,40,32.8,0,13.0
CUST_0110,2024-01,Mobile_App,23,40,58.8,0,24.9
CUST_0110,2024-01,Admin_Console,20,40,51.0,0,12.1
CUST_0110,2024-02,Email_Security,30,40,77.1,0,19.7
CUST_0110,2024-02,Threat_Intelligence,30,40,75.2,0,11.5
CUST_0110,2024-02,Archive,14,40,36.0,2,5.1
CUST_0110,2024-02,Continuity,34,40,86.6,0,20.1
CUST_0110,2024-02,API_Access,28,40,70.1,0,13.8
CUST_0110,2024-02,Mobile_App,33,40,84.0,1,7.6
CUST_0110,2024-02,Admin_Console,35,40,88.6,0,10.9
CUST_0110,2024-03,Email_Security,16,40,40.7,0,18.8
CUST_0110,2024-03,Threat_Intelligence,31,40,78.2,2,15.7
CUST_0110,2024-03,Archive,26,40,66.9,1,15.0
CUST_0110,2024-03,Continuity,13,40,33.9,0,17.6
CUST_0110,2024-03,API_Access,33,40,84.7,2,21.1
CUST_0110,2024-03,Mobile_App,24,40,61.7,0,8.0
CUST_0110,2024-03,Admin_Console,20,40,50.6,2,15.1
CUST_0110,2024-04,Email_Security,30,40,75.4,0,20.7
CUST_0110,2024-04,Threat_Intelligence,27,40,67.8,2,5.9
CUST_0110,2024-04,Archive,12,40,31.3,1,10.8
CUST_0110,2024-04,Continuity,14,40,36.8,0,20.9
CUST_0110,2024-04,API_Access,14,40,35.1,1,6.2
CUST_0110,2024-04,Mobile_App,23,40,58.0,0,24.0
CUST_0110,2024-04,Admin_Console,30,40,75.8,1,16.6
CUST_0110,2024-05,Email_Security,14,40,37.0,0,12.6
CUST_0110,2024-05,Threat_Intelligence,24,40,61.4,1,7.4
CUST_0110,2024-05,Archive,30,40,76.0,0,21.4
CUST_0110,2024-05,Continuity,14,40,35.2,0,17.7
CUST_0110,2024-05,API_Access,27,40,67.8,0,24.4
CUST_0110,2024-05,Mobile_App,14,40,35.4,1,18.0
CUST_0110,2024-05,Admin_Console,12,40,31.0,0,10.5
CUST_0110,2024-06,Email_Security,27,40,69.8,1,12.1
CUST_0110,2024-06,Threat_Intelligence,13,40,32.5,0,22.4
CUST_0110,2024-06,Archive,19,40,48.7,1,16.0
CUST_0110,2024-06,Continuity,12,40,32.0,0,17.8
CUST_0110,2024-06,API_Access,26,40,65.2,0,7.6
CUST_0110,2024-06,Mobile_App,23,40,58.7,0,13.1
CUST_0110,2024-06,Admin_Console,33,40,83.5,0,17.5
CUST_0111,2023-05,Email_Security,1,5,-4.3,0,18.0
CUST_0111,2023-05,Threat_Intelligence,1,5,-6.5,1,20.8
CUST_0111,2023-05,Archive,1,5,-9.0,1,11.6
CUST_0111,2023-05,Continuity,1,5,-9.2,0,19.8
CUST_0111,2023-05,API_Access,1,5,-10.8,0,18.0
CUST_0111,2023-05,Mobile_App,1,5,-8.0,0,5.8
CUST_0111,2023-05,Admin_Console,1,5,-9.4,1,20.8
CUST_0111,2023-06,Email_Security,1,5,2.1,0,16.2
CUST_0111,2023-06,Threat_Intelligence,1,5,2.1,1,14.7
CUST_0111,2023-06,Archive,1,5,3.2,0,11.1
CUST_0111,2023-06,Continuity,1,5,1.9,0,15.2
CUST_0111,2023-06,API_Access,1,5,2.9,3,14.7
CUST_0111,2023-06,Mobile_App,1,5,2.4,1,9.4
CUST_0111,2023-06,Admin_Console,1,5,2.0,0,20.6
CUST_0111,2023-07,Email_Security,1,5,15.7,1,22.4
CUST_0111,2023-07,Threat_Intelligence,1,5,14.4,0,10.2
CUST_0111,2023-07,Archive,1,5,14.1,0,22.4
CUST_0111,2023-07,Continuity,1,5,13.7,0,21.6
CUST_0111,2023-07,API_Access,1,5,11.2,1,19.0
CUST_0111,2023-07,Mobile_App,1,5,14.4,0,5.7
CUST_0111,2023-07,Admin_Console,1,5,6.7,0,5.7
CUST_0111,2023-08,Email_Security,1,5,19.4,2,16.8
CUST_0111,2023-08,Threat_Intelligence,1,5,32.8,2,16.0
CUST_0111,2023-08,Archive,1,5,17.5,0,24.5
CUST_0111,2023-08,Continuity,1,5,31.8,0,16.0
CUST_0111,2023-08,API_Access,1,5,28.6,1,21.0
CUST_0111,2023-08,Mobile_App,1,5,20.8,0,17.6
CUST_0111,2023-08,Admin_Console,1,5,30.4,0,7.1
CUST_0111,2023-09,Email_Security,1,5,16.8,1,16.5
CUST_0111,2023-09,Threat_Intelligence,1,5,20.1,2,13.8
CUST_0111,2023-09,Archive,1,5,35.1,0,15.0
CUST_0111,2023-09,Continuity,1,5,31.3,0,6.5
CUST_0111,2023-09,API_Access,2,5,43.7,1,24.0
CUST_0111,2023-09,Mobile_App,1,5,33.0,0,7.3
CUST_0111,2023-09,Admin_Console,1,5,29.6,0,13.1
CUST_0111,2023-10,Email_Security,2,5,44.4,0,16.2
CUST_0111,2023-10,Threat_Intelligence,1,5,31.1,2,5.4
CUST_0111,2023-10,Archive,2,5,58.4,0,15.9
CUST_0111,2023-10,Continuity,1,5,37.8,0,7.2
CUST_0111,2023-10,API_Access,1,5,29.3,1,6.9
CUST_0111,2023-10,Mobile_App,1,5,23.8,1,12.6
CUST_0111,2023-10,Admin_Console,1,5,35.5,0,23.5
CUST_0111,2023-11,Email_Security,2,5,47.2,3,8.1
CUST_0111,2023-11,Threat_Intelligence,2,5,50.1,0,7.2
CUST_0111,2023-11,Archive,3,5,72.9,0,9.4
CUST_0111,2023-11,Continuity,1,5,32.4,1,13.8
CUST_0111,2023-11,API_Access,2,5,58.3,0,14.0
CUST_0111,2023-11,Mobile_App,1,5,35.9,2,22.3
CUST_0111,2023-11,Admin_Console,3,5,68.6,0,23.9
CUST_0111,2023-12,Email_Security,3,5,65.0,0,23.6
CUST_0111,2023-12,Threat_Intelligence,3,5,77.5,1,17.8
CUST_0111,2023-12,Archive,4,5,86.5,2,14.8
CUST_0111,2023-12,Continuity,2,5,51.8,0,16.1
CUST_0111,2023-12,API_Access,3,5,67.9,0,18.0
CUST_0111,2023-12,Mobile_App,3,5,67.0,0,14.0
CUST_0111,2023-12,Admin_Console,2,5,58.0,0,9.6
CUST_0111,2024-01,Email_Security,2,5,43.2,0,20.2
CUST_0111,2024-01,Threat_Intelligence,3,5,76.4,0,6.9
CUST_0111,2024-01,Archive,2,5,55.5,0,22.9
CUST_0111,2024-01,Continuity,2,5,40.3,0,23.8
CUST_0111,2024-01,API_Access,3,5,79.6,0,10.3
CUST_0111,2024-01,Mobile_App,4,5,84.5,0,10.0
CUST_0111,2024-01,Admin_Console,1,5,35.3,0,13.3
CUST_0111,2024-02,Email_Security,1,5,32.2,1,10.3
CUST_0111,2024-02,Threat_Intelligence,3,5,76.0,0,12.4
CUST_0111,2024-02,Archive,2,5,55.8,1,10.7
CUST_0111,2024-02,Continuity,2,5,50.7,0,18.2
CUST_0111,2024-02,API_Access,3,5,74.4,2,7.9
CUST_0111,2024-02,Mobile_App,4,5,84.2,0,13.3
CUST_0111,2024-02,Admin_Console,3,5,65.8,1,19.6
CUST_0111,2024-03,Email_Security,2,5,52.1,0,6.7
CUST_0111,2024-03,Threat_Intelligence,3,5,70.4,1,16.5
CUST_0111,2024-03,Archive,4,5,83.0,1,21.7
CUST_0111,2024-03,Continuity,4,5,85.9,1,21.4
CUST_0111,2024-03,API_Access,3,5,63.5,0,10.1
CUST_0111,2024-03,Mobile_App,3,5,60.4,0,21.6
CUST_0111,2024-03,Admin_Console,1,5,38.1,0,17.1
CUST_0111,2024-04,Email_Security,3,5,78.6,0,21.2
CUST_0111,2024-04,Threat_Intelligence,2,5,56.7,1,16.9
CUST_0111,2024-04,Archive,4,5,85.9,1,19.7
CUST_0111,2024-04,Continuity,2,5,48.7,0,8.5
CUST_0111,2024-04,API_Access,2,5,58.5,1,13.3
CUST_0111,2024-04,Mobile_App,3,5,72.3,0,14.7
CUST_0111,2024-04,Admin_Console,3,5,69.6,1,7.4
CUST_0111,2024-05,Email_Security,2,5,56.2,2,21.9
CUST_0111,2024-05,Threat_Intelligence,4,5,83.6,1,5.1
CUST_0111,2024-05,Archive,2,5,40.2,0,18.9
CUST_0111,2024-05,Continuity,2,5,41.4,1,8.8
CUST_0111,2024-05,API_Access,1,5,39.3,1,12.1
CUST_0111,2024-05,Mobile_App,2,5,53.1,2,16.1
CUST_0111,2024-05,Admin_Console,1,5,38.6,0,23.9
CUST_0111,2024-06,Email_Security,3,5,73.2,0,21.6
CUST_0111,2024-06,Threat_Intelligence,2,5,42.5,1,10.1
CUST_0111,2024-06,Archive,1,5,37.4,0,18.8
CUST_0111,2024-06,Continuity,2,5,50.7,0,21.8
CUST_0111,2024-06,API_Access,3,5,64.5,2,12.0
CUST_0111,2024-06,Mobile_App,4,5,85.8,0,22.4
CUST_0111,2024-06,Admin_Console,3,5,67.7,0,20.5
CUST_0112,2023-12,Email_Security,1,10,-10.0,0,11.8
CUST_0112,2023-12,Threat_Intelligence,1,10,-6.4,0,23.1
CUST_0112,2023-12,Archive,1,10,-7.4,2,6.2
CUST_0112,2023-12,Continuity,1,10,-10.3,0,17.9
CUST_0112,2023-12,API_Access,1,10,-7.5,0,8.4
CUST_0112,2023-12,Mobile_App,1,10,-3.8,0,8.1
CUST_0112,2023-12,Admin_Console,1,10,-4.2,0,12.8
CUST_0112,2024-01,Email_Security,1,10,2.1,0,5.7
CUST_0112,2024-01,Threat_Intelligence,1,10,3.5,0,18.1
CUST_0112,2024-01,Archive,1,10,2.1,1,15.6
CUST_0112,2024-01,Continuity,1,10,1.8,1,20.7
CUST_0112,2024-01,API_Access,1,10,2.0,2,14.4
CUST_0112,2024-01,Mobile_App,1,10,2.9,0,9.9
CUST_0112,2024-01,Admin_Console,1,10,4.1,0,7.5
CUST_0112,2024-02,Email_Security,1,10,12.6,0,19.4
CUST_0112,2024-02,Threat_Intelligence,1,10,12.5,0,13.7
CUST_0112,2024-02,Archive,1,10,14.9,0,23.2
CUST_0112,2024-02,Continuity,1,10,17.2,0,22.2
CUST_0112,2024-02,API_Access,1,10,14.4,0,21.9
CUST_0112,2024-02,Mobile_App,1,10,16.8,0,15.7
CUST_0112,2024-02,Admin_Console,1,10,12.6,1,19.1
CUST_0112,2024-03,Email_Security,2,10,28.8,1,16.7
CUST_0112,2024-03,Threat_Intelligence,1,10,15.0,0,16.5
CUST_0112,2024-03,Archive,1,10,17.7,0,17.2
CUST_0112,2024-03,Continuity,2,10,29.6,0,9.0
CUST_0112,2024-03,API_Access,2,10,22.7,0,17.7
CUST_0112,2024-03,Mobile_App,2,10,22.9,0,24.8
CUST_0112,2024-03,Admin_Console,3,10,30.6,0,20.0
CUST_0112,2024-04,Email_Security,3,10,30.1,1,15.1
CUST_0112,2024-04,Threat_Intelligence,4,10,40.3,1,17.1
CUST_0112,2024-04,Archive,4,10,45.9,1,23.2
CUST_0112,2024-04,Continuity,2,10,27.7,3,13.1
CUST_0112,2024-04,API_Access,3,10,30.8,1,13.8
CUST_0112,2024-04,Mobile_App,3,10,33.4,1,20.3
CUST_0112,2024-04,Admin_Console,1,10,17.7,0,6.5
CUST_0112,2024-05,Email_Security,2,10,27.0,0,19.3
CUST_0112,2024-05,Threat_Intelligence,5,10,55.3,0,22.5
CUST_0112,2024-05,Archive,4,10,42.6,2,16.9
CUST_0112,2024-05,Continuity,3,10,36.5,1,11.0
CUST_0112,2024-05,API_Access,6,10,61.3,0,16.1
CUST_0112,2024-05,Mobile_App,4,10,44.8,0,8.8
CUST_0112,2024-05,Admin_Console,2,10,26.1,0,11.4
CUST_0112,2024-06,Email_Security,7,10,79.0,0,23.8
CUST_0112,2024-06,Threat_Intelligence,6,10,65.9,0,15.2
CUST_0112,2024-06,Archive,3,10,32.5,0,13.1
CUST_0112,2024-06,Continuity,5,10,55.8,0,5.2
CUST_0112,2024-06,API_Access,4,10,40.2,0,7.7
CUST_0112,2024-06,Mobile_App,2,10,30.0,1,7.4
CUST_0112,2024-06,Admin_Console,5,10,58.9,0,15.0
CUST_0113,2024-02,Email_Security,1,5,-1.8,0,19.8
CUST_0113,2024-02,Threat_Intelligence,1,5,-1.5,0,22.5
CUST_0113,2024-02,Archive,1,5,-1.9,0,6.4
CUST_0113,2024-02,Continuity,1,5,-1.1,0,20.5
CUST_0113,2024-02,API_Access,1,5,-1.6,0,9.8
CUST_0113,2024-02,Mobile_App,1,5,-1.3,0,23.2
CUST_0113,2024-02,Admin_Console,1,5,-1.1,0,9.9
CUST_0113,2024-03,Email_Security,1,5,10.9,0,22.2
CUST_0113,2024-03,Threat_Intelligence,1,5,9.0,1,6.7
CUST_0113,2024-03,Archive,1,5,9.8,0,20.5
CUST_0113,2024-03,Continuity,1,5,4.3,0,13.4
CUST_0113,2024-03,API_Access,1,5,5.7,1,19.3
CUST_0113,2024-03,Mobile_App,1,5,7.1,1,10.8
CUST_0113,2024-03,Admin_Console,1,5,4.5,0,7.8
CUST_0113,2024-04,Email_Security,1,5,26.4,0,18.1
CUST_0113,2024-04,Threat_Intelligence,1,5,24.4,0,11.2
CUST_0113,2024-04,Archive,1,5,27.1,0,16.0
CUST_0113,2024-04,Continuity,1,5,20.6,0,7.9
CUST_0113,2024-04,API_Access,1,5,26.6,0,11.7
CUST_0113,2024-04,Mobile_App,1,5,21.2,0,16.0
CUST_0113,2024-04,Admin_Console,1,5,22.3,0,22.4
CUST_0113,2024-05,Email_Security,1,5,40.0,1,24.2
CUST_0113,2024-05,Threat_Intelligence,1,5,17.2,4,20.8
CUST_0113,2024-05,Archive,1,5,21.3,0,5.9
CUST_0113,2024-05,Continuity,1,5,26.3,0,6.3
CUST_0113,2024-05,API_Access,1,5,29.5,0,5.7
CUST_0113,2024-05,Mobile_App,1,5,23.6,2,14.6
CUST_0113,2024-05,Admin_Console,1,5,31.9,0,16.6
CUST_0113,2024-06,Email_Security,2,5,55.5,0,5.4
CUST_0113,2024-06,Threat_Intelligence,1,5,24.8,0,17.3
CUST_0113,2024-06,Archive,1,5,39.9,0,5.7
CUST_0113,2024-06,Continuity,2,5,58.5,0,14.6
CUST_0113,2024-06,API_Access,1,5,33.3,1,22.3
CUST_0113,2024-06,Mobile_App,1,5,36.0,1,12.9
CUST_0113,2024-06,Admin_Console,2,5,55.9,1,6.0
CUST_0114,2023-12,Email_Security,1,100,-1.7,1,13.4
CUST_0114,2023-12,Threat_Intelligence,1,100,-1.0,0,12.8
CUST_0114,2023-12,Archive,1,100,-2.4,0,18.5
CUST_0114,2023-12,Continuity,1,100,-1.1,1,10.8
CUST_0114,2023-12,API_Access,1,100,-1.6,0,9.5
CUST_0114,2023-12,Mobile_App,1,100,-2.5,0,6.1
CUST_0114,2023-12,Admin_Console,1,100,-2.0,1,14.1
CUST_0114,2024-01,Email_Security,12,100,12.3,0,20.1
CUST_0114,2024-01,Threat_Intelligence,9,100,9.3,0,8.9
CUST_0114,2024-01,Archive,4,100,4.4,3,22.9
CUST_0114,2024-01,Continuity,5,100,5.7,0,23.3
CUST_0114,2024-01,API_Access,7,100,7.3,0,20.8
CUST_0114,2024-01,Mobile_App,10,100,10.1,1,8.5
CUST_0114,2024-01,Admin_Console,11,100,11.2,0,14.6
CUST_0114,2024-02,Email_Security,21,100,21.5,0,24.7
CUST_0114,2024-02,Threat_Intelligence,27,100,27.3,0,14.8
CUST_0114,2024-02,Archive,19,100,19.3,1,11.5
CUST_0114,2024-02,Continuity,21,100,21.9,2,17.5
CUST_0114,2024-02,API_Access,23,100,23.1,3,21.9
CUST_0114,2024-02,Mobile_App,21,100,21.2,0,6.3
CUST_0114,2024-02,Admin_Console,12,100,12.7,0,9.6
CUST_0114,2024-03,Email_Security,17,100,17.7,1,11.6
CUST_0114,2024-03,Threat_Intelligence,19,100,19.3,1,16.9
CUST_0114,2024-03,Archive,38,100,38.0,0,8.5
CUST_0114,2024-03,Continuity,30,100,30.8,0,18.4
CUST_0114,2024-03,API_Access,19,100,19.3,0,20.4
CUST_0114,2024-03,Mobile_App,21,100,21.7,1,7.2
CUST_0114,2024-03,Admin_Console,31,100,31.3,0,22.1
CUST_0114,2024-04,Email_Security,29,100,29.2,0,18.7
CUST_0114,2024-04,Threat_Intelligence,52,100,52.5,0,10.9
CUST_0114,2024-04,Archive,49,100,49.6,0,12.4
CUST_0114,2024-04,Continuity,28,100,28.7,0,6.7
CUST_0114,2024-04,API_Access,40,100,40.4,0,20.7
CUST_0114,2024-04,Mobile_App,33,100,33.6,0,10.4
CUST_0114,2024-04,Admin_Console,40,100,40.8,0,6.1
CUST_0114,2024-05,Email_Security,64,100,64.4,1,21.6
CUST_0114,2024-05,Threat_Intelligence,52,100,52.6,1,19.7
CUST_0114,2024-05,Archive,37,100,37.7,0,13.6
CUST_0114,2024-05,Continuity,44,100,44.1,1,24.7
CUST_0114,2024-05,API_Access,65,100,65.5,3,9.8
CUST_0114,2024-05,Mobile_App,65,100,65.8,0,12.2
CUST_0114,2024-05,Admin_Console,55,100,55.8,0,12.3
CUST_0114,2024-06,Email_Security,30,100,30.7,0,21.6
CUST_0114,2024-06,Threat_Intelligence,49,100,49.6,1,9.9
CUST_0114,2024-06,Archive,58,100,58.9,0,5.8
CUST_0114,2024-06,Continuity,81,100,81.6,1,15.0
CUST_0114,2024-06,API_Access,57,100,57.2,2,5.6
CUST_0114,2024-06,Mobile_App,64,100,64.1,1,19.6
CUST_0114,2024-06,Admin_Console,36,100,36.5,0,20.8
CUST_0115,2023-10,Email_Security,1,25,-2.6,2,22.6
CUST_0115,2023-10,Threat_Intelligence,1,25,-5.6,0,20.3
CUST_0115,2023-10,Archive,1,25,-6.5,0,19.1
CUST_0115,2023-10,Continuity,1,25,-2.2,0,8.9
CUST_0115,2023-10,API_Access,1,25,-3.2,0,21.1
CUST_0115,2023-10,Mobile_App,1,25,-3.8,0,13.4
CUST_0115,2023-10,Admin_Console,1,25,-4.0,0,5.4
CUST_0115,2023-11,Email_Security,1,25,3.3,0,11.2
CUST_0115,2023-11,Threat_Intelligence,1,25,3.2,0,22.7
CUST_0115,2023-11,Archive,1,25,7.1,2,24.8
CUST_0115,2023-11,Continuity,2,25,8.5,0,11.5
CUST_0115,2023-11,API_Access,1,25,3.0,0,23.7
CUST_0115,2023-11,Mobile_App,1,25,4.0,0,8.5
CUST_0115,2023-11,Admin_Console,2,25,8.8,0,6.1
CUST_0115,2023-12,Email_Security,4,25,17.1,1,6.5
CUST_0115,2023-12,Threat_Intelligence,3,25,14.2,1,10.5
CUST_0115,2023-12,Archive,5,25,20.2,2,13.0
CUST_0115,2023-12,Continuity,5,25,23.0,0,9.6
CUST_0115,2023-12,API_Access,3,25,14.1,0,10.9
CUST_0115,2023-12,Mobile_App,5,25,22.5,0,24.1
CUST_0115,2023-12,Admin_Console,2,25,11.0,1,5.2
CUST_0115,2024-01,Email_Security,6,25,25.7,0,18.8
CUST_0115,2024-01,Threat_Intelligence,4,25,16.4,0,20.9
CUST_0115,2024-01,Archive,5,25,20.9,0,14.3
CUST_0115,2024-01,Continuity,8,25,32.6,1,5.9
CUST_0115,2024-01,API_Access,8,25,33.2,1,17.1
CUST_0115,2024-01,Mobile_App,7,25,29.9,0,12.2
CUST_0115,2024-01,Admin_Console,6,25,27.8,0,17.0
CUST_0115,2024-02,Email_Security,11,25,44.4,1,5.1
CUST_0115,2024-02,Threat_Intelligence,12,25,48.8,0,21.3
CUST_0115,2024-02,Archive,8,25,33.5,0,13.8
CUST_0115,2024-02,Continuity,11,25,48.0,0,17.8
CUST_0115,2024-02,API_Access,6,25,24.1,1,13.3
CUST_0115,2024-02,Mobile_App,6,25,26.6,0,17.0
CUST_0115,2024-02,Admin_Console,5,25,21.5,0,21.0
CUST_0115,2024-03,Email_Security,8,25,34.2,1,8.6
CUST_0115,2024-03,Threat_Intelligence,7,25,28.2,2,18.0
CUST_0115,2024-03,Archive,6,25,24.5,0,19.1
CUST_0115,2024-03,Continuity,15,25,60.5,0,24.5
CUST_0115,2024-03,API_Access,14,25,59.5,1,12.5
CUST_0115,2024-03,Mobile_App,17,25,69.2,0,6.1
CUST_0115,2024-03,Admin_Console,10,25,42.4,1,19.8
CUST_0115,2024-04,Email_Security,7,25,29.6,0,10.9
CUST_0115,2024-04,Threat_Intelligence,9,25,37.8,0,8.9
CUST_0115,2024-04,Archive,19,25,78.4,0,13.8
CUST_0115,2024-04,Continuity,11,25,44.6,0,18.3
CUST_0115,2024-04,API_Access,15,25,61.2,0,12.3
CUST_0115,2024-04,Mobile_App,8,25,33.2,1,11.7
CUST_0115,2024-04,Admin_Console,9,25,36.9,1,19.3
CUST_0115,2024-05,Email_Security,20,25,81.8,0,17.5
CUST_0115,2024-05,Threat_Intelligence,16,25,67.1,1,21.7
CUST_0115,2024-05,Archive,17,25,71.6,2,18.6
CUST_0115,2024-05,Continuity,12,25,50.9,0,12.9
CUST_0115,2024-05,API_Access,9,25,37.3,0,15.5
CUST_0115,2024-05,Mobile_App,21,25,86.6,0,15.5
CUST_0115,2024-05,Admin_Console,18,25,72.2,0,21.9
CUST_0115,2024-06,Email_Security,15,25,61.4,0,21.1
CUST_0115,2024-06,Threat_Intelligence,9,25,36.9,1,21.3
CUST_0115,2024-06,Archive,15,25,63.2,2,10.0
CUST_0115,2024-06,Continuity,14,25,58.6,1,7.1
CUST_0115,2024-06,API_Access,20,25,81.9,0,7.3
CUST_0115,2024-06,Mobile_App,8,25,34.0,1,8.2
CUST_0115,2024-06,Admin_Console,11,25,45.8,0,8.1
CUST_0116,2022-06,Email_Security,1,25,-0.8,2,15.0
CUST_0116,2022-06,Threat_Intelligence,1,25,-1.0,1,22.7
CUST_0116,2022-06,Archive,1,25,-1.0,0,13.8
CUST_0116,2022-06,Continuity,1,25,-0.4,1,18.5
CUST_0116,2022-06,API_Access,1,25,-0.5,0,6.5
CUST_0116,2022-06,Mobile_App,1,25,-0.8,0,22.9
CUST_0116,2022-06,Admin_Console,1,25,-0.9,1,10.3
CUST_0116,2022-07,Email_Security,2,25,10.0,1,23.4
CUST_0116,2022-07,Threat_Intelligence,2,25,11.0,0,13.0
CUST_0116,2022-07,Archive,1,25,7.7,0,23.1
CUST_0116,2022-07,Continuity,1,25,7.6,0,6.1
CUST_0116,2022-07,API_Access,1,25,8.0,1,19.8
CUST_0116,2022-07,Mobile_App,1,25,4.7,0,10.1
CUST_0116,2022-07,Admin_Console,3,25,13.0,0,18.0
CUST_0116,2022-08,Email_Security,6,25,25.5,0,23.7
CUST_0116,2022-08,Threat_Intelligence,4,25,17.8,0,23.1
CUST_0116,2022-08,Archive,4,25,18.9,0,12.7
CUST_0116,2022-08,Continuity,3,25,13.9,2,22.5
CUST_0116,2022-08,API_Access,3,25,12.1,0,18.4
CUST_0116,2022-08,Mobile_App,4,25,18.7,0,15.6
CUST_0116,2022-08,Admin_Console,6,25,26.7,0,18.3
CUST_0116,2022-09,Email_Security,7,25,30.7,1,21.6
CUST_0116,2022-09,Threat_Intelligence,4,25,17.6,0,8.2
CUST_0116,2022-09,Archive,10,25,43.1,1,24.3
CUST_0116,2022-09,Continuity,7,25,29.1,0,12.6
CUST_0116,2022-09,API_Access,10,25,43.7,0,13.4
CUST_0116,2022-09,Mobile_App,3,25,15.4,0,6.3
CUST_0116,2022-09,Admin_Console,4,25,16.9,1,20.5
CUST_0116,2022-10,Email_Security,11,25,46.0,0,19.7
CUST_0116,2022-10,Threat_Intelligence,8,25,32.7,3,22.1
CUST_0116,2022-10,Archive,12,25,51.2,0,19.5
CUST_0116,2022-10,Continuity,12,25,48.4,1,22.5
CUST_0116,2022-10,API_Access,10,25,42.1,2,24.2
CUST_0116,2022-10,Mobile_App,13,25,54.1,1,6.5
CUST_0116,2022-10,Admin_Console,9,25,36.8,0,10.6
CUST_0116,2022-11,Email_Security,9,25,38.8,0,18.8
CUST_0116,2022-11,Threat_Intelligence,10,25,40.4,1,18.2
CUST_0116,2022-11,Archive,18,25,74.8,0,6.4
CUST_0116,2022-11,Continuity,7,25,31.3,0,22.6
CUST_0116,2022-11,API_Access,12,25,49.0,1,22.6
CUST_0116,2022-11,Mobile_App,14,25,58.3,2,23.9
CUST_0116,2022-11,Admin_Console,8,25,32.4,0,23.2
CUST_0116,2022-12,Email_Security,15,25,61.7,2,7.5
CUST_0116,2022-12,Threat_Intelligence,21,25,87.1,0,6.2
CUST_0116,2022-12,Archive,13,25,55.5,1,24.9
CUST_0116,2022-12,Continuity,11,25,47.6,0,19.8
CUST_0116,2022-12,API_Access,19,25,77.8,1,13.5
CUST_0116,2022-12,Mobile_App,15,25,60.7,1,13.0
CUST_0116,2022-12,Admin_Console,10,25,43.5,1,21.1
CUST_0116,2023-01,Email_Security,21,25,86.5,0,21.2
CUST_0116,2023-01,Threat_Intelligence,8,25,35.9,1,19.0
CUST_0116,2023-01,Archive,16,25,66.8,0,9.8
CUST_0116,2023-01,Continuity,21,25,85.2,1,13.5
CUST_0116,2023-01,API_Access,12,25,49.1,1,6.3
CUST_0116,2023-01,Mobile_App,18,25,75.2,0,10.7
CUST_0116,2023-01,Admin_Console,11,25,45.4,1,8.8
CUST_0116,2023-02,Email_Security,21,25,85.5,0,7.0
CUST_0116,2023-02,Threat_Intelligence,13,25,56.0,0,22.3
CUST_0116,2023-02,Archive,16,25,64.8,1,11.3
CUST_0116,2023-02,Continuity,13,25,55.8,0,20.6
CUST_0116,2023-02,API_Access,17,25,68.7,0,10.8
CUST_0116,2023-02,Mobile_App,8,25,35.8,0,22.6
CUST_0116,2023-02,Admin_Console,14,25,58.5,0,25.0
CUST_0116,2023-03,Email_Security,17,25,69.2,0,23.6
CUST_0116,2023-03,Threat_Intelligence,17,25,68.5,0,10.8
CUST_0116,2023-03,Archive,13,25,55.5,0,22.7
CUST_0116,2023-03,Continuity,11,25,44.5,0,7.1
CUST_0116,2023-03,API_Access,17,25,71.0,1,23.9
CUST_0116,2023-03,Mobile_App,15,25,62.6,1,22.0
CUST_0116,2023-03,Admin_Console,8,25,32.7,0,14.7
CUST_0116,2023-04,Email_Security,13,25,55.7,1,21.7
CUST_0116,2023-04,Threat_Intelligence,18,25,75.0,2,14.1
CUST_0116,2023-04,Archive,13,25,52.5,1,7.2
CUST_0116,2023-04,Continuity,19,25,78.0,0,15.5
CUST_0116,2023-04,API_Access,22,25,89.0,1,10.5
CUST_0116,2023-04,Mobile_App,17,25,71.7,0,11.5
CUST_0116,2023-04,Admin_Console,20,25,81.5,0,10.6
CUST_0116,2023-05,Email_Security,11,25,47.0,1,11.1
CUST_0116,2023-05,Threat_Intelligence,14,25,59.9,1,9.8
CUST_0116,2023-05,Archive,18,25,72.1,0,12.4
CUST_0116,2023-05,Continuity,17,25,69.3,1,18.1
CUST_0116,2023-05,API_Access,16,25,66.5,1,10.0
CUST_0116,2023-05,Mobile_App,18,25,75.5,0,14.6
CUST_0116,2023-05,Admin_Console,8,25,35.6,0,13.5
CUST_0116,2023-06,Email_Security,19,25,76.3,1,8.1
CUST_0116,2023-06,Threat_Intelligence,21,25,87.1,1,21.7
CUST_0116,2023-06,Archive,8,25,34.6,0,21.2
CUST_0116,2023-06,Continuity,18,25,72.1,0,20.9
CUST_0116,2023-06,API_Access,12,25,49.2,2,10.1
CUST_0116,2023-06,Mobile_App,7,25,30.2,0,16.3
CUST_0116,2023-06,Admin_Console,14,25,58.4,0,6.7
CUST_0116,2023-07,Email_Security,18,25,74.9,0,15.4
CUST_0116,2023-07,Threat_Intelligence,16,25,67.3,1,16.1
CUST_0116,2023-07,Archive,17,25,71.8,0,10.4
CUST_0116,2023-07,Continuity,7,25,31.1,0,17.4
CUST_0116,2023-07,API_Access,10,25,40.1,0,5.4
